"","ohi_rgn","species","prop","rgn_typ","rgn_nam","stockid","tsn","commonname","areaid","stocklong.x","region","inmyersdb","myersstockid","OHI_name","FAO","check","assessid","stocklong.y","tsid","tsyear","tsvalue"
"13198",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1980,1.16
"13199",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1981,1.17
"13200",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1982,1.18
"13201",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1983,1.19
"13202",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1984,1.21
"13203",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1985,1.23
"13204",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1986,1.25
"13205",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1987,1.28
"13206",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1988,1.3
"13207",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1989,1.32
"13208",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1990,1.33
"13209",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1991,1.34
"13210",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1992,1.34
"13211",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1993,1.34
"13212",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1994,1.34
"13213",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1995,1.33
"13214",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1996,1.31
"13215",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1997,1.29
"13216",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1998,1.26
"13217",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",1999,1.23
"13218",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2000,1.2
"13219",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2001,1.16
"13220",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2002,1.14
"13221",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2003,1.1
"13222",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2004,1.06
"13223",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2005,1.02
"13224",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2006,0.983
"13225",16,"Centroberyx gerrardi",0.992424242424242,"eez","Australia","BIGHTREDSE",622143,"Bight redfish","Australia-AFMA-SE","Bight redfish Southeast Australia","Australia",0,"","Australia",81,"","CSIRO-BIGHTREDSE-1958-2007-FULTON","Bight redfish Southeast Australia","BdivBmsytouse-dimensionless",2007,0.946
"13226",270,"Centroberyx gerrardi",0.00757575757575758,"fao","Indian Ocean, Eastern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13227",1,"Carcharhinus plumbeus",0.000297944185122654,"eez","Cocos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13228",2,"Carcharhinus plumbeus",0.000397258913496872,"eez","Christmas Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13229",3,"Carcharhinus plumbeus",0.0016883503823617,"eez","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13230",5,"Carcharhinus plumbeus",0.0103287317509187,"eez","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13231",6,"Carcharhinus plumbeus",0.00427053332009137,"eez","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13232",7,"Carcharhinus plumbeus",0.00854106664018274,"eez","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13233",8,"Carcharhinus plumbeus",0.00129109146886483,"eez","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13234",9,"Carcharhinus plumbeus",0.00784586354156321,"eez","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13235",10,"Carcharhinus plumbeus",0.000297944185122654,"eez","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13236",11,"Carcharhinus plumbeus",0.00436984804846559,"eez","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13237",12,"Carcharhinus plumbeus",0.000397258913496872,"eez","Wake Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13238",13,"Carcharhinus plumbeus",0.00218492402423279,"eez","Northern Mariana Islands and Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13239",14,"Carcharhinus plumbeus",0.00645545734432416,"eez","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13240",15,"Carcharhinus plumbeus",0.0285033270434005,"eez","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13241",16,"Carcharhinus plumbeus",0.104379779521303,"eez","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13242",17,"Carcharhinus plumbeus",0.0260204588340451,"eez","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13243",20,"Carcharhinus plumbeus",0.0120170821332804,"eez","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13244",21,"Carcharhinus plumbeus",0.0016883503823617,"eez","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13245",24,"Carcharhinus plumbeus",0.0016883503823617,"eez","Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13246",25,"Carcharhinus plumbeus",0.0106266759360413,"eez","Thailand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13247",26,"Carcharhinus plumbeus",0.00427053332009137,"eez","Andaman and Nicobar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13248",28,"Carcharhinus plumbeus",0.000794517826993743,"eez","Comoro Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13249",29,"Carcharhinus plumbeus",0.000397258913496872,"eez","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13250",30,"Carcharhinus plumbeus",0.000397258913496872,"eez","Glorioso Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13251",31,"Carcharhinus plumbeus",0.00546231006058198,"eez","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13252",32,"Carcharhinus plumbeus",0.000397258913496872,"eez","R_union",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13253",33,"Carcharhinus plumbeus",0.000397258913496872,"eez","Juan de Nova Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13254",34,"Carcharhinus plumbeus",0.000297944185122654,"eez","Bassas da India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13255",35,"Carcharhinus plumbeus",9.93147283742179e-05,"eez","Ile Europa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13256",36,"Carcharhinus plumbeus",9.93147283742179e-05,"eez","Ile Tromelin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13257",37,"Carcharhinus plumbeus",0.00526368060383355,"eez","Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13258",38,"Carcharhinus plumbeus",0.00218492402423279,"eez","British Indian Ocean Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13259",39,"Carcharhinus plumbeus",0.00407190386334293,"eez","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13260",40,"Carcharhinus plumbeus",0.00317807130797497,"eez","Sri Lanka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13261",41,"Carcharhinus plumbeus",0.00764723408481478,"eez","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13262",42,"Carcharhinus plumbeus",0.0114211937630351,"eez","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13263",43,"Carcharhinus plumbeus",0.00139040619723905,"eez","Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13264",44,"Carcharhinus plumbeus",0.00754791935644056,"eez","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13265",45,"Carcharhinus plumbeus",0.00317807130797497,"eez","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13266",46,"Carcharhinus plumbeus",0.00049657364187109,"eez","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13267",47,"Carcharhinus plumbeus",0.00675340152944682,"eez","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13268",48,"Carcharhinus plumbeus",0.00595888370245307,"eez","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13269",49,"Carcharhinus plumbeus",0.00218492402423279,"eez","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13270",50,"Carcharhinus plumbeus",0.00536299533220777,"eez","Saudi Arabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13271",51,"Carcharhinus plumbeus",0.000595888370245307,"eez","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13272",52,"Carcharhinus plumbeus",0.000297944185122654,"eez","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13273",53,"Carcharhinus plumbeus",0.00337670076472341,"eez","Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13274",54,"Carcharhinus plumbeus",0.00158903565398749,"eez","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13275",55,"Carcharhinus plumbeus",0.00307875657960075,"eez","Azores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13276",56,"Carcharhinus plumbeus",0.00208560929585858,"eez","Cape Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13277",57,"Carcharhinus plumbeus",0.000794517826993743,"eez","Madeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13278",58,"Carcharhinus plumbeus",0.00337670076472341,"eez","Canary Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13279",60,"Carcharhinus plumbeus",9.93147283742179e-05,"eez","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13280",61,"Carcharhinus plumbeus",0.00427053332009137,"eez","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13281",62,"Carcharhinus plumbeus",0.00595888370245307,"eez","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13282",63,"Carcharhinus plumbeus",0.00397258913496872,"eez","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13283",64,"Carcharhinus plumbeus",0.00158903565398749,"eez","Mauritania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13284",65,"Carcharhinus plumbeus",0.000397258913496872,"eez","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13285",66,"Carcharhinus plumbeus",0.00148972092561327,"eez","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13286",67,"Carcharhinus plumbeus",0.00744860462806634,"eez","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13287",68,"Carcharhinus plumbeus",0.00178766511073592,"eez","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13288",73,"Carcharhinus plumbeus",0.000198629456748436,"eez","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13289",76,"Carcharhinus plumbeus",0.00377395967822028,"eez","Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13290",77,"Carcharhinus plumbeus",0.000198629456748436,"eez","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13291",78,"Carcharhinus plumbeus",0.00049657364187109,"eez","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13292",79,"Carcharhinus plumbeus",0.000695203098619525,"eez","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13293",80,"Carcharhinus plumbeus",0.0121163968616546,"eez","Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13294",81,"Carcharhinus plumbeus",0.00129109146886483,"eez","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13295",82,"Carcharhinus plumbeus",0.00049657364187109,"eez","Albania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13296",84,"Carcharhinus plumbeus",0.00218492402423279,"eez","Algeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13297",85,"Carcharhinus plumbeus",0.000198629456748436,"eez","Ascension",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13298",86,"Carcharhinus plumbeus",0.000397258913496872,"eez","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13299",88,"Carcharhinus plumbeus",0.000198629456748436,"eez","Tristan da Cunha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13300",92,"Carcharhinus plumbeus",9.93147283742179e-05,"eez","Amsterdam Island and Saint Paul Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13301",96,"Carcharhinus plumbeus",0.00158903565398749,"eez","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13302",97,"Carcharhinus plumbeus",0.00188697983911014,"eez","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13303",98,"Carcharhinus plumbeus",0.000198629456748436,"eez","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13304",99,"Carcharhinus plumbeus",0.000397258913496872,"eez","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13305",100,"Carcharhinus plumbeus",0.000297944185122654,"eez","R_publique du Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13306",101,"Carcharhinus plumbeus",0.0083424371834343,"eez","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13307",102,"Carcharhinus plumbeus",0.013208858873771,"eez","South Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13308",103,"Carcharhinus plumbeus",0.00049657364187109,"eez","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
